detail,kind,node_id,source_path,theorem
action has empty extracted_lean_code,missing_extracted_code,action_346,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1990_p4.json,aime_1990_p4.json
FAILED action has r_env=1.0,failed_full_r_env,action_349,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1990_p4.json,aime_1990_p4.json
action has empty extracted_lean_code,missing_extracted_code,action_0,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
action has empty extracted_lean_code,missing_extracted_code,action_12,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_53,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_60,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_112,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_118,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_119,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_146,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_148,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_162,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_163,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_164,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_165,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_167,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_168,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_169,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_172,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_173,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_186,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_190,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_193,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_197,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_249,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_251,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_252,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_254,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_257,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_303,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
action has empty extracted_lean_code,missing_extracted_code,action_384,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_399,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_444,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1991_p9.json,aime_1991_p9.json
FAILED action has r_env=1.0,failed_full_r_env,action_2,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
FAILED action has r_env=1.0,failed_full_r_env,action_26,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
FAILED action has r_env=1.0,failed_full_r_env,action_27,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
FAILED action has r_env=1.0,failed_full_r_env,action_28,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
FAILED action has r_env=1.0,failed_full_r_env,action_29,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
FAILED action has r_env=1.0,failed_full_r_env,action_30,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
FAILED action has r_env=1.0,failed_full_r_env,action_31,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
FAILED action has r_env=1.0,failed_full_r_env,action_32,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
FAILED action has r_env=1.0,failed_full_r_env,action_33,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
FAILED action has r_env=1.0,failed_full_r_env,action_34,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
FAILED action has r_env=1.0,failed_full_r_env,action_36,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
FAILED action has r_env=1.0,failed_full_r_env,action_37,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_162,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_163,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_164,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_165,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_166,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_167,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_168,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_169,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_171,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_172,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_173,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_176,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_177,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_178,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_179,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_180,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_181,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_182,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_183,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_184,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_185,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_186,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_187,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_188,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_189,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_190,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_191,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_200,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_201,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_202,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_203,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_204,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_205,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_206,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_207,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_208,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_209,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
FAILED action has r_env=1.0,failed_full_r_env,action_211,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_226,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_227,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_228,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_229,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_230,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_231,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_232,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_233,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_234,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_235,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_236,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_237,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_238,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_239,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_240,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_241,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_242,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_243,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_244,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_245,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_252,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_253,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_254,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_255,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_256,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_257,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_258,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_259,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_260,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_261,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_262,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_263,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_276,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_277,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_278,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_279,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_280,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_281,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_282,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_283,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_284,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_285,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_286,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_302,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_303,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_304,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_305,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_306,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_307,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_308,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_309,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_310,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_311,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_312,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_313,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
FAILED action has r_env=1.0,failed_full_r_env,action_329,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
FAILED action has r_env=1.0,failed_full_r_env,action_337,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_461,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_462,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_463,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_464,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_465,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_466,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_467,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_468,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_469,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_470,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_481,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_482,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_483,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_484,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_485,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_486,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_487,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_488,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_489,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_490,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_491,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
action has empty extracted_lean_code,missing_extracted_code,action_492,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
length=2; goals=; edges=edge_placeholder ; edge_placeholder,cycle_detected,state_75 -> action_514,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
length=2; goals=; edges=edge_placeholder ; edge_placeholder,cycle_detected,state_75 -> action_516,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1994_p3.json,aime_1994_p3.json
FAILED action has r_env=1.0,failed_full_r_env,action_96,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
FAILED action has r_env=1.0,failed_full_r_env,action_97,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
FAILED action has r_env=1.0,failed_full_r_env,action_98,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
FAILED action has r_env=1.0,failed_full_r_env,action_99,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
FAILED action has r_env=1.0,failed_full_r_env,action_100,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
FAILED action has r_env=1.0,failed_full_r_env,action_101,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
FAILED action has r_env=1.0,failed_full_r_env,action_102,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
FAILED action has r_env=1.0,failed_full_r_env,action_103,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
FAILED action has r_env=1.0,failed_full_r_env,action_104,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
FAILED action has r_env=1.0,failed_full_r_env,action_105,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
action has empty extracted_lean_code,missing_extracted_code,action_225,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
action has empty extracted_lean_code,missing_extracted_code,action_226,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
action has empty extracted_lean_code,missing_extracted_code,action_227,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
action has empty extracted_lean_code,missing_extracted_code,action_228,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
action has empty extracted_lean_code,missing_extracted_code,action_229,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
action has empty extracted_lean_code,missing_extracted_code,action_230,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
action has empty extracted_lean_code,missing_extracted_code,action_231,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
action has empty extracted_lean_code,missing_extracted_code,action_232,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
action has empty extracted_lean_code,missing_extracted_code,action_233,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
action has empty extracted_lean_code,missing_extracted_code,action_234,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
action has empty extracted_lean_code,missing_extracted_code,action_235,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1995_p7.json,aime_1995_p7.json
